更新时间,#genre#
CETV4,https://iptv.mydiver.eu.org/live/encrypted/MjcyMmEzYzcxMDcyOTFhODk0ODA0OGQyMTE0MGExMTI6MDBjMDM5NTMxYzIyZTJiODNiNjZlNWIwNzg4N2ExZTkxMDRmZWE1NjRiYjVhZTA1MDU3NDhjNTk2Yzk2NjI1YTlmYmZkNTZhZDliMDczN2E3Yzk5MWNhM2E2MTBjNDdiY2I2N2QyZDIzMTFiMzNhZDNiN2VjMTQ0MWU2YjFkYThlOGM5MDJhNTE1ZjdiMDgxYTQ0ZGM3ZGNmYTEyZjdiODJiODczNjNmNTkwZGY1MzYwMjc2ZDcwNzc2OGEzNmY5ZjRkMDhhMmI0NzBlMGQ1MjUxY2Y3MjBhMzhjMTYwY2FiM2VhMzRlNDFjZDZhN2YzODFiZTkzMzhmZmM1OGE5YzkwMTY5M2IzZTQ1NzliYWNiNjEwZDAzODcwYWQ2ZTZmYzEwYTcwYTE5MGNkOTY0MTczYWM2YjI3YjA4NDc2MTZmYzhmMDdmYjVmY2UwZjFiODdmMDlhYmE3MjRiNGI4NmI1NGM2ZThiM2I3MDAxZjkxYmU4YjFlMGFhYWFmZDFi?username=tg_at1uqlok
CETV4,http://183.11.239.36:808/hls/79/index.m3u8
CETV4,http://www.li0580.top:4022/udp/233.50.200.162:5140
CETV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=202512130002374252557f0f7a4bf5a96f213f38ba2d6b&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251213000237&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=218.28.233.106&SecurityKey=20251213000237&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=90199f0275fd3d199072f5f6705f9d4b&sv=10004&ct=android
CETV4,http://223.167.230.129:4022/rtp/239.45.1.50:5140
CETV4,http://175.164.140.99:4010/rtp/232.0.0.239:1234
CETV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=20251213040241bc10ec2d34004b03b6ab7c32ae515604&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251213040241&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=218.28.233.106&SecurityKey=20251213040241&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.12.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=849ffc47fd279364d1b6ba68d466b98f&sv=10004&ct=android
CETV4,rtsp://183.59.156.166/PLTV/88888905/224/3221230118/582786019.smil?accountinfo=%7E%7EV2.0%7EgQ4DsSuGon9zSjD_E4rP-w%7EhSGJ31RdTB7C7uamG-_atCzhSeblvwlN_YF4dxAbXcQCWKhP7OGw8GsUngBQt_X-EgMyxVK1tU-huDZjJhCnrWuXcKiSsRe8UR0wr_hA1eM%3A20250928111912%2CEND&GuardEncType=2
CETV4,rtsp://183.59.156.166/PLTV/88888905/224/3221230118/582786019.smil?rrsip=125.88.70.140
CETV4,http://220.176.218.76:9000/udp/239.252.219.169:5140
CETV4,http://180.111.172.151:10001/udp/239.49.0.125:8000
CETV4,http://180.111.172.151:10001/udp/239.49.0.72:8568
CETV4,http://uo202.1985001.xyz:66/udp/239.93.0.50:5140
CETV4,http://113.101.245.153:9988/udp/239.253.43.114:5146
CETV4,http://113.101.245.153:9988/udp/239.253.43.40:5146
CETV4,http://113.101.245.153:9988/udp/239.77.1.200:5146
CETV4,http://180.157.233.114:4022/udp/239.45.1.50:5140
CETV4,http://bigy.timwin.top:5400/udp/239.3.1.56:4120
CETV4,http://219.141.45.62:8188/udp/238.255.2.222:5999
CETV4,http://218.23.195.110:4022/udp/238.1.78.107:6728
CETV4,http://36.135.118.195:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=2025090309003329cd481a5313461999ea66e0b5c14a1b&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20250903090033&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.83&SecurityKey=20250903090033&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a0dd23e241f091b5c99903fbe22f27e3&ddCalcu=3ae0v7da2dbf2a232ee2b4f13f0099919bc5&sv=10004&ct=android
CETV4,rtsp://183.59.156.166/PLTV/88888905/224/3221230118/582786019.smil?rrsip=125.88.104.40
CETV4,rtsp://10.15.250.13/PLTV/88888888/224/3221226925/408209338.smil
CETV4,http://10.255.128.136/PLTV/88888888/224/3221226256/10000100000000060000000000801381_0.smil/index.m3u8?fmt=ts2hls
CETV4,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000024000000361368/main.m3u8?stbid=
CETV4,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001348/index.m3u8
CETV4,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226153/index.m3u8
CETV4,http://sxydajtvlive.sx.chinamobile.com/PLTV/-/224/3221225748/1.m3u8
CETV4,http://114.95.208.163:8888/udp/239.45.0.21:5140
CETV4,http://114.95.208.163:8888/udp/239.45.1.243:5140
CETV4,http://106.116.126.201:4022/rtp/239.254.200.227:6261
CETV4,http://home.kaijuns.cn:4000/rtp/239.121.4.199:9178


卫视频道,#genre#
# BEGIN_AUTO_UPDATE
湖南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000030452/1.m3u8
湖南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000030452/1.m3u8
湖南卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000030452/1.m3u8
湖南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000030452/1.m3u8?channel-id=bestzb&Contentid=5000000010000030452&livemode=1&stbId=m
湖南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/1000000001000032695/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032695&livemode=1&stbId=m
湖南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=m
湖南卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226698/1.m3u8
浙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000017320/1.m3u8
浙江卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000017320/1.m3u8
浙江卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000017320/1.m3u8
浙江卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000017320/1.m3u8
浙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=m
浙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000017320/1.m3u8?channel-id=bestzb&Contentid=5000000010000017320&livemode=1&stbId=m
浙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=m
浙江卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226690/1.m3u8
江苏卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000019351/1.m3u8?channel-id=bestzb&Contentid=5000000004000019351&livemode=1&stbId=m
江苏卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000018509/1.m3u8?channel-id=bestzb&Contentid=5000000010000018509&livemode=1&stbId=m
江苏卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226692/1.m3u8
东方卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000014098/1.m3u8
东方卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000032246/1.m3u8
东方卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000004000014098/1.m3u8
东方卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000032246/1.m3u8
东方卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000004000014098/1.m3u8
东方卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000032246/1.m3u8
东方卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226734/1.m3u8
深圳卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000024026/1.m3u8
深圳卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000024026/1.m3u8
深圳卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000024026/1.m3u8
深圳卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000024026/1.m3u8
深圳卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000007410/1.m3u8?channel-id=bestzb&Contentid=5000000004000007410&livemode=1&stbId=m
深圳卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000024026/1.m3u8?channel-id=bestzb&Contentid=5000000010000024026&livemode=1&stbId=m
深圳卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226688/1.m3u8
北京卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000011502/1.m3u8
北京卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000011502/1.m3u8
北京卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000011502/1.m3u8
北京卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000011502/1.m3u8
北京卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000031556/1.m3u8?channel-id=bestzb&Contentid=5000000004000031556&livemode=1&stbId=m
北京卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000011502/1.m3u8?channel-id=bestzb&Contentid=5000000010000011502&livemode=1&stbId=m
北京卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226719/1.m3u8
广东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000030417/1.m3u8
广东卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000030417/1.m3u8
广东卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000030417/1.m3u8
广东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000014694/1.m3u8?channel-id=bestzb&Contentid=5000000004000014694&livemode=1&stbId=m
广东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000030417/1.m3u8?channel-id=bestzb&Contentid=5000000010000030417&livemode=1&stbId=m
广东卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221227161/1.m3u8
广西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040014/1.m3u8
广西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031118/1.m3u8
广西卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040014/1.m3u8
广西卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000011000031118/1.m3u8
广西卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000006000040014/1.m3u8
广西卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000011000031118/1.m3u8
广西卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000006000040014/1.m3u8
广西卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000011000031118/1.m3u8
广西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040014/1.m3u8?channel-id=bestzb&Contentid=5000000006000040014&livemode=1&stbId=m
东南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000005829/1.m3u8
东南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000001000005829/1.m3u8
东南卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000001000005829/1.m3u8
东南卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226670/1.m3u8
海南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=m
海南卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226679/1.m3u8
河北卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=m
河北卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226684/1.m3u8
河南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031119/1.m3u8
河南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000011000031119/1.m3u8
河南卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000011000031119/1.m3u8
河南卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000011000031119/1.m3u8
河南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000005000017925/1.m3u8?channel-id=bestzb&Contentid=5000000005000017925&livemode=1&stbId=m
河南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=m
河南卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226668/1.m3u8
湖北卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000022140/1.m3u8
湖北卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000022140/1.m3u8
湖北卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000010000022140/1.m3u8
湖北卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000022140/1.m3u8?channel-id=bestzb&Contentid=5000000010000022140&livemode=1&stbId=m
湖北卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000014954/1.m3u8?channel-id=bestzb&Contentid=5000000004000014954&livemode=1&stbId=m
湖北卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226713/1.m3u8
江西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000032154/1.m3u8
江西卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000001000032154/1.m3u8
江西卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000001000032154/1.m3u8
江西卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000001000032154/1.m3u8
江西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000032154/1.m3u8?channel-id=bestzb&Contentid=5000000001000032154&livemode=1&stbId=m
江西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000011210/1.m3u8?channel-id=bestzb&Contentid=5000000004000011210&livemode=1&stbId=m
江西卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226726/1.m3u8
江西卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226682/1.m3u8
四川卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=m
四川卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226659/1.m3u8
重庆卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000025797/1.m3u8
重庆卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000004000025797/1.m3u8
重庆卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000004000025797/1.m3u8
重庆卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000004000025797/1.m3u8
重庆卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000025797/1.m3u8?channel-id=bestzb&Contentid=5000000004000025797&livemode=1&stbId=m
重庆卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226680/1.m3u8
贵州卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=m
贵州卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226672/1.m3u8
云南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040019/1.m3u8
云南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031120/1.m3u8
云南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040019/1.m3u8
云南卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000011000031120/1.m3u8
云南卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000011000031120/1.m3u8
云南卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000011000031120/1.m3u8
云南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040019/1.m3u8?channel-id=bestzb&Contentid=5000000006000040019&livemode=1&stbId=m
云南卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=m
天津卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000030788/1.m3u8
天津卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000001000030788/1.m3u8
天津卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000001000030788/1.m3u8
天津卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000030788/1.m3u8?channel-id=bestzb&Contentid=5000000001000030788&livemode=1&stbId=m
天津卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=m
天津卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226686/1.m3u8
安徽卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000027288/1.m3u8
安徽卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000001000027288/1.m3u8
安徽卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000001000027288/1.m3u8
安徽卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000001000027288/1.m3u8
安徽卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000027288/1.m3u8?channel-id=bestzb&Contentid=5000000001000027288&livemode=1&stbId=m
安徽卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000023002/1.m3u8?channel-id=bestzb&Contentid=5000000004000023002&livemode=1&stbId=m
安徽卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226655/1.m3u8
安徽卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226664/1.m3u8
山东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000027763/1.m3u8
山东卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000010000027763/1.m3u8
山东卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000010000027763/1.m3u8
山东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000020424/1.m3u8?channel-id=bestzb&Contentid=5000000004000020424&livemode=1&stbId=m
山东卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000027763/1.m3u8?channel-id=bestzb&Contentid=5000000010000027763&livemode=1&stbId=m
山东卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226693/1.m3u8
辽宁卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000008940/1.m3u8
辽宁卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000001000008940/1.m3u8
辽宁卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000001000008940/1.m3u8
辽宁卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000001000008940/1.m3u8?channel-id=bestzb&Contentid=5000000001000008940&livemode=1&stbId=m
辽宁卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=m
辽宁卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226689/1.m3u8
黑龙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000004000025203/1.m3u8?channel-id=bestzb&Contentid=5000000004000025203&livemode=1&stbId=m
黑龙江卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000010000031107/1.m3u8?channel-id=bestzb&Contentid=5000000010000031107&livemode=1&stbId=m
黑龙江卫视,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226716/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040013/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031117/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040013/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000011000031117/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000011000031117/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000006000040013/1.m3u8
吉林卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040013/1.m3u8?channel-id=bestzb&Contentid=5000000006000040013&livemode=1&stbId=m
吉林卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=m
宁夏卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040022/1.m3u8?channel-id=bestzb&Contentid=5000000006000040022&livemode=1&stbId=m
山西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040023/1.m3u8
山西卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040023/1.m3u8
山西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040023/1.m3u8?channel-id=bestzb&Contentid=5000000006000040023&livemode=1&stbId=m
陕西卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040017/1.m3u8?channel-id=bestzb&Contentid=5000000006000040017&livemode=1&stbId=m
甘肃卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040021/1.m3u8
甘肃卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040021/1.m3u8
甘肃卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000006000040021/1.m3u8
甘肃卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040021/1.m3u8?channel-id=bestzb&Contentid=5000000006000040021&livemode=1&stbId=m
青海卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040015/1.m3u8
青海卫视,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000006000040015/1.m3u8
青海卫视,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000006000040015/1.m3u8
青海卫视,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000006000040015/1.m3u8
青海卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040015/1.m3u8?channel-id=bestzb&Contentid=5000000006000040015&livemode=1&stbId=m
新疆卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040018/1.m3u8?channel-id=bestzb&Contentid=5000000006000040018&livemode=1&stbId=m
兵团卫视,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000040020/1.m3u8?channel-id=bestzb&Contentid=5000000006000040020&livemode=1&stbId=m
CETV1,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000002000002652/1.m3u8
CETV1,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000002000002652/1.m3u8
CETV1,http://[2409:8087:1e01:23::20]:8112/000000001000/5000000002000002652/1.m3u8
CETV1,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000002000002652/1.m3u8
CETV1,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000002000002652/1.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=m
CETV1,http://[2409:8087:5804:11::411:1075]:8088/PLTV/81/224/3221226673/1.m3u8
CETV4,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031126/1.m3u8
CETV4,http://[2409:8087:1e01:23::11]:8112/000000001000/5000000011000031126/1.m3u8
CETV4,http://[2409:8087:1e01:23::22]:8112/000000001000/5000000011000031126/1.m3u8
CETV4,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000006000012123/1.m3u8?channel-id=bestzb&Contentid=5000000006000012123&livemode=1&stbId=m
CETV4,http://[2409:8087:1e01:23::10]:8112/000000001000/5000000011000031126/1.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=m
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
