# 中国境内电视直播线路 (仅限1080p高清以上)
# 更新时间: 2025-12-07 09:22:02
# 数据来源: 多个GitHub IPTV项目
# 频道总数: 513
# 线路总数: 640
# 清晰度要求: 仅保留1080p高清及以上线路
############################################################

春晚,#genre#
浙江卫视4K,http://marswjf.coralangel.com:7088/udp/239.94.0.118:5140$四川电信1
浙江卫视4K,http://vl15191373.imwork.net:8880/udp/239.94.0.118:5140$四川电信2
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/index.m3u8
海南卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海峡卫视,http://r.jdshipin.com/WtYt3
深圳卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
深圳卫视,http://39.134.39.39/PLTV/88888888/224/3221226199/index.m3u8
深圳卫视 [Not 24/7],http://183.207.248.71/cntv/live1/HD-2500k-1080P-shenzhenstv/HD-2500k-1080P-shenzhenstv
深圳卫视4K,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%864K%E5%8F%B0
深圳卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001521/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12#https://shyd.695847.xyz/cms001/ch00000090990000001560/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://118.81.195.79:9003/hls/32/index.m3u8
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
湖南卫视4K,https://shyd.695847.xyz/cms001/ch00000090990000001710/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
湖南卫视4K,http://marswjf.coralangel.com:7088/udp/239.94.0.116:5140$四川电信1
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8
澳亚卫视,https://345iptv.com/?act=play&token=53ceeef30429e4252363292d47612ba4&tid=gt&id=41&p=0###WEB\\n
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
甘肃卫视,https://iptv.catvod.com/live.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86%E5%8F%B0
福建东南卫视,http://xtvantsc.xyz/Smart.php?id=fujian
福建东南卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=fujian
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
莲花卫视,https://fenghuang.tv12.xyz/187.m3u8
西藏卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226527/.m3u8
西藏卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227147/index.m3u8
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8
贵州卫视,http://genglei.8866.org:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.17.33.178:53290/tsfile/live/0121_1.m3u8?key=txiptv
辽宁卫视,http://39.134.39.37/PLTV/88888888/224/3221226209/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8
重庆卫视,http://60.16.0.216:5757/hls/36/index.m3u8
重庆卫视,http://118.81.195.79:9003/hls/22/index.m3u8
陕西农林卫视,http://125.76.196.193:8899/rtp/239.112.205.26:5140
陕西农林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0313&tk=23a9aca1f79f
陕西卫视,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226532/.m3u8
青海卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8
青海卫视,http://genglei.8866.org:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://live.geermurmt.com/qhws/sd/live.m3u8
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视文旅,https://hls-gateway.vpstv.net/streams/709377.m3u8
黑龙卫视,http://223.110.243.169/PLTV/3/224/3221227252/index.m3u8
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8
黑龙江卫视,http://118.81.195.79:9003/hls/31/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8

港澳台,#genre#
MTVBiggestPop,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master.m3u8
MTVBlockParty,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
TVB Asia,http://xtvantsc.xyz/Smart.php?id=Tvbasia
TVB Asia,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbasia
TVB Classic,http://xtvantsc.xyz/Smart.php?id=Tvbclassic
TVB Classic,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbclassic
TVB Entertainment,http://xtvantsc.xyz/Smart.php?id=Tvbentertainment
TVB Entertainment,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbentertainment
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2
TVB Jade,http://xtvantsc.xyz/Smart.php?id=Tvbjade
TVB Jade,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbjade
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
TVB Plus,http://bx.757888.xyz/api.php?id=tvbp
TVB plus备3,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
TVB Vietnam,https://amg01868-amg01868c3-tvbanywhere-us-4491.playouts.now.amagi.tv/playlist/amg01868-tvbusa-tvbvietnam-tvbanywhereus/playlist.m3u8
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
TVB1,http://cdn6.veryfast.filegear-sg.me/live/tvb1/stream.m3u8
TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1
TVBE,http://iptv.4666888.xyz/iptv2A.php?id=75
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=71
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVBJ2,http://tbb.91mo.co:54318/udp/224.1.1.21:1234
TVBJ2,https://smt.1789.dpdns.org/smt3.2.1.php?id=j2_twn
TVB Plus,https://smart.dxjc.pp.ua/smart.php?id=j2_twn&token=tmxk
TVB Plus,http://iptv.4666888.xyz/iptv2A.php?id=TVBPLUS
tvbplus,http://hls.168.us.kg/u/82/master.m3u8
TVB Plus,https://hls-gateway.vpstv.net/streams/476932.m3u8
TVB Plus,https://hls-gateway.vpstv.net/streams/476923.m3u8
TVbrics,https://chibrics.mediacdn.ru/cdn/brics/chinese/tracks-v1a1/mono.m3u8
TVBS,http://xtvantsc.xyz/Smart.php?id=tvbs
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv073
TVBS Asia,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS,https://smart.dxjc.pp.ua/smart.php?id=tvbs&token=tmxk
TVBS,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-4gtv073/index.m3u8?proxy=true
TVBS NEWS,https://www.youtube.com/watch?v=2mCSYvcfhtc
TVBS NEWS,https://www.youtube.com/watch?v=m_dhMSvUCIc
TVB新闻台,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
TVB新闻台,http://xtvantsc.xyz/Smart.php?id=tvbs_n
TVB新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
TVB新闻台,https://smart.dxjc.pp.ua/smart.php?id=tvbs_n&token=tmxk
TVBS 欢乐台,https://smart.dxjc.pp.ua/smart.php?id=tvbshuanle_twn&token=tmxk
TVBS 歡樂台,http://xtvantsc.xyz/Smart.php?id=tvbshuanle_twn
TVBS 歡樂台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
TVBS 精采台,https://pixman.mytvsuper.com.mp/litv/4gtv-4gtv067
TVBS 精采台,https://distant-dita-bobyang03-1e6eec5a.koyeb.app/litv/4gtv-4gtv067?set=1&ch=227
TVBS,http://125.227.210.55:8188/VideoInput/play.ts
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://php.jdshipin.com/smt.php?id=Xinhe
TVBS亞洲台,https://live.tvfix.org/live/tvbs/index.m3u8
TVBS亞洲台,https://live-s.italkdd.com/cds160/hls/tv204/270.m3u8?hdntl=exp=1712281822~acl=/*~data=hdntl~hmac=0d671a10f31f1b5709fbc62b4a885e7490898853a992c022ea05244f525d3731&
TVBS台剧,http://iptv.4666888.xyz/iptv2A.php?id=TVBS台剧
tvbs台剧,http://152.32.229.52:5050/4gtv-live088/index.m3u8?proxy=true
TVBS台劇,http://123.51.136.80:8312/0.ts
TVBS台劇台,https://mao.ffmking888.dpdns.org/?id=VFZCUaWPsOWKhaWPsAxx&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
TVBS台劇台,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-live088/index.m3u8?proxy=true
TVB新闻台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv072
TVB新闻台,https://mao.ffmking888.dpdns.org/?id=VFZCUaaWsOiBngxx&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
TVB新闻台,http://122.117.71.103:8662/http/61.222.53.250:8081/hls/75/817/ch59.m3u8
TVB新闻台,http://211.23.114.106:8510/http/61.219.99.20:8081/hls/75/817/ch59.m3u8
TVB新闻台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072
TVB新闻台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
TVB新闻台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072
TVB新闻台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
tvbs,https://smart.pendy.dpdns.org/Smart.php?id=tvbs_n
tvbs,http://cmtv.netlib.re/channel/313be55e.m3u8
TVB新闻台,http://125.227.210.55:8186/VideoInput/play.ts
TVBS欢乐,http://108.181.20.197/livehttpplay?channel_id=20105
TVBS欢乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068
tvbs欢乐,https://smart.pendy.dpdns.org/Smart.php?id=tvbshuanle_twn
tvbs欢乐,http://152.32.229.52:5050/4gtv-4gtv068/index.m3u8?proxy=true
TVBS欢乐台,http://125.227.210.55:8187/VideoInput/play.ts
TVBS歡樂,http://123.51.136.80:8307/0.ts
TVBS歡樂,http://122.117.71.103:8654/http/61.222.53.250:8081/hls/65/807/ch17.m3u8
TVBS歡樂,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS歡樂台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068
TVBS歡樂台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv068
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
TVBS精采,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv067
TVBS精采,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv067
tvbs精采,http://152.32.229.52:5050/4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv067
TVBS精采台,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv067
TVBS綜藝,http://123.51.136.80:8316/0.ts
TVBS綜藝台,https://mao.ffmking888.dpdns.org/?id=VFZCUae2nOiXneWPsAxx&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
TVBS綜藝台,http://tw-ty-line-11-1-5.sudatech.store:20319/4gtv-live087/index.m3u8?proxy=true
tvbs综艺,http://152.32.229.52:5050/4gtv-live087/index.m3u8?proxy=true
TVB新闻台,https://www.youtube.com/watch?v=o_-hSMgpAzs
tvbs闽南,http://61.221.215.25:8800/hls/9/index.m3u8
tvbs闽南,https://smart.pendy.dpdns.org/Smart.php?id=tvbs
TVBS食尚玩家,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii31
TVB_PULS,http://iptv.4666888.xyz/iptv2A.php?id=64
TVB亞洲武俠,http://v2h.veryfast.filegear-sg.me/live/yzwx/stream.m3u8
TVB亞洲武俠,https://lb1-live-mv.v2h-cdn.com/hls/ffde/asianaction/asianaction.m3u8
TVB亞洲武俠,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
TVB功夫台,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB功夫台,http://tbb.91mo.co:54318/udp/224.1.1.2:1234
TVB功夫台,http://nz138l243.bb122100.ctm.net:54318/udp/224.1.1.2:1234
TVB功夫台,http://j.s.bkpcp.top/js/tvbgftg
TVB功夫台,https://lb1-live-mv.v2h-cdn.com/hls/ffde/asianaction/asianaction.m3u8
TVB功夫台,https://lb-mvtv-live.v2h-cdn.com/redirect/asia_action1/1asia_action.stream?type=m3u8
TVB千禧经典,http://iptv.4666888.xyz/iptv2A.php?id=76
TVB千禧经典,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc
TVB新闻台,https://lb1-live-mv.v2h-cdn.com/hls/fede/entertainmentnews/entertainmentnews.m3u8
TVB新闻台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVB新闻台,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
TVB新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVB,https://hls-gateway.vpstv.net/streams/709493.m3u8
TVB,https://hls-gateway.vpstv.net/streams/477553.m3u8
TVB新闻台,http://iptv.4666888.xyz/iptv2A.php?id=74
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB无线华丽,http://php.jdshipin.com/PLTV/iptv.php?id=huali
TVB新闻台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
TVB新闻台,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
TVB明珠,http://vallest.uk/livehttpplay?channel_id=30026
翡翠台,http://vallest.uk/livehttpplay?channel_id=20124
TVB明珠,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23
TVB明珠,http://r.jdshipin.com/GeWKr?id=mzt720
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=73
TVB明珠,http://182.93.7.202:1001/hls/308/index.m3u8
TVB明珠,https://usiptv.esnad.dpdns.org/ustvb.php?id=tvbmz
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://iptv.4666888.xyz/iptv2A.php?id=69
TVB星河,http://iptv.4666888.xyz/iptv2A.php?id=68
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,https://lb1-live-mv.v2h-cdn.com/hls/fddb/xinghe/xinghe.m3u8
TVB星河,http://mag.greatott.me:80/play/live.php?mac=00:1A:79:11:ED:45&stream=153506&extension=ts&play_token=7livGuQBaD
TVB星河,http://j.s.bkpcp.top/js/tvbxhpdgy
TVB星河,https://lb1-live-mv.v2h-cdn.com/hls/fddb/xinghe/xinghe.m3u8
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB武侠国,http://iptv.4666888.xyz/iptv2A.php?id=10
TVB武侠粤,http://iptv.4666888.xyz/iptv2A.php?id=9
TVB新闻台,http://182.93.7.202:1001/hls/313/index.m3u8
TVB生活台,http://iptv.4666888.xyz/iptv2A.php?id=67
TVB生活台,http://iptv.4666888.xyz/iptv.php?id=20074
TVB直播台,https://lb1-live-mv.v2h-cdn.com/hls/fecb/tvbliveshow/tvbliveshow.m3u8
TVB新闻台,https://lb1-live-mv.v2h-cdn.com/hls/feca/mainland/mainland.m3u8
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=TVB翡翠
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn###HLS\\n
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=72
翡翠台,http://182.93.7.202:1001/hls/307/index.m3u8
TVB黄金华剧,http://iptv.4666888.xyz/iptv2A.php?id=80
翡翠台,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah00a11-golive.flv
翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
X战警：黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8//mda-jetjizur4bnmfux8.mp4
凤凰中文,http://27.41.245.32:801/hls/205/index.m3u8
凤凰中文,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
凤凰传奇-月亮之上,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_7084968&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
凤凰传奇-走天涯,http://em.21dtv.com/songs/60144611.mkv
凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰电影,http://39.107.120.164:8080/live/diyp_fhdy.flv
凤凰花开,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzIyNTdfOTU2MzA3MDg4Xzc3MDEzMzE0MjU5XzJfMw==_b_B2a29bdcf567e9966a530df3a4ca17b32.mp4?clientCacheKey=3xngqgm33b67e2i_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰资讯,http://iptv.4666888.xyz/iptv2A.php?id=61
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰飞,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU3MzFfOTU2MzA3MDg4Xzc3NDAwMzEyMzQxXzJfMw==_b_Bc4c9bf6711b2d6c2f7ea0d360dcd95ea.mp4?clientCacheKey=3xjs7bvgmjgaxy2_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰飞.,https://txmov2.a.kwimgs.com/upic/2022/08/10/07/BMjAyMjA4MTAwNzIwNTVfOTU2MzA3MDg4XzgxNDM3MDI4MDIyXzJfMw==_b_Bdf440f3ac06360bf07f335476f5f3506.mp4?clientCacheKey=3x5ygijyhtgefmi_b.mp4&tt=b&di=24710b75&bp=10000
凤凰飞、,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAwMTZfOTU2MzA3MDg4Xzc3NTUxODgxNjg2XzJfMw==_b_B5e03e28aa6e9f330126bd23ae51300e5.mp4?clientCacheKey=3xqff5yrxm4mkuu_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv
翡翠台北美版,http://php.jdshipin.com/TVOD/iptv.php?id=j1
翡翠综合台,http://php.jdshipin.com/TVOD/iptv.php?id=j1
薛之谦-凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
门丽+严龙-凤凰情歌,http://em.21dtv.com/songs/60144641.mkv

